S.No,Tower No.,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
16,15,S,DC,26,14-15,277.02305436554656,1.17,9.505554,,11.190194444444444,79.74816666666666,GOOD,Available,,CANAL,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.74816666666666 11.190194444444444, 79.74991666666666 11.189166666666667)"
17,16,S,DC,26,15-16,221.56729372710126,0.76,10.097382,,11.189166666666667,79.74991666666666,GOOD,Available,LT,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.74991666666666 11.189166666666667, 79.752 11.187916666666666)"
18,17,T,DC,26,16-17,267.6134634657331,2.08,8.343529,"0°46'49"" L",11.187916666666666,79.752,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.752 11.187916666666666, 79.75452777777778 11.186444444444446)"
19,18,S,DC,26,17-18,319.0563493972763,2.75,9.801783,,11.186444444444446,79.75452777777778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.75452777777778 11.186444444444446, 79.75652777777778 11.185277777777777)"
20,19,S,DC,26,18-19,253.58828076826123,1.79,7.499488,,11.185277777777777,79.75652777777778,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.75652777777778 11.185277777777777, 79.75761111111112 11.184611111111112)"
21, 19/1,T,DC,26,19- 19/1,139.99998653145792,2.66,6.942632,"1°38'57"" L",11.184611111111112,79.75761111111112,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.75761111111112 11.184611111111112, 79.75875 11.183972222222222)"
22,20,S,DC,26, 19/1-20,142.54077367466698,1.76,7.627419,,11.183972222222222,79.75875,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.75875 11.183972222222222, 79.76075 11.182833333333333)"
23,21,T,DC,26,20-21,253.62234377435257,2,7.08828,"18°16'18"" R",11.182833333333333,79.76075,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.76075 11.182833333333333, 79.7625 11.180888888888889)"
24,22,S,DC,26,21-22,287.18121168864354,1.92,12.954681,,11.180888888888889,79.7625,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.7625 11.180888888888889, 79.76422222222222 11.179)"
25,23,S,DC,26,22-23,281.0652328839034,1.63,11.841219,,11.179,79.76422222222222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.76422222222222 11.179, 79.76569444444445 11.17736111111111)"
26,24,S,DC,26,23-24,241.62741632786393,1.76,14.339607,,11.17736111111111,79.76569444444445,GOOD,Available,"LT,HT",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.76569444444445 11.17736111111111, 79.76725 11.1755)"
27,25,S,DC,26,24-25,265.94566436937333,2.26,10.093667,,11.1755,79.76725,GOOD,Available,LT-2NO,CANAL,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.76725 11.1755, 79.76902777777778 11.173555555555556)"
28,26,T,DC,26,25-26,290.19610438352055,2.14,11.9910029999999,"26°7'2"" L",11.173555555555556,79.76902777777778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.76902777777778 11.173555555555556, 79.77113888888888 11.172694444444444)"
29,27,S,DC,26,26-27,251.24816417826491,1.16,9.59802,,11.172694444444444,79.77113888888888,GOOD,Available,LT -2NO,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.77113888888888 11.172694444444444, 79.77333333333333 11.171805555555554)"
30,28,T,DC,26,27-28,257.3389259825799,1.26,10.886376,"28°41'12"" L",11.171805555555554,79.77333333333333,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.77333333333333 11.171805555555554, 79.77513888888889 11.172027777777776)"
31,29,S,DC,26,28-29,200.09155409085443,1.87,12.2046399999999,,11.172027777777776,79.77513888888889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.77513888888889 11.172027777777776, 79.77744444444444 11.172333333333333)"
32,30,S,DC,26,29-30,260,2.73,10.422891,,11.172333333333333,79.77744444444444,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.77744444444444 11.172333333333333, 79.77936111111111 11.173194444444444)"
33,31,S,DC,26,30-31,218,2.07,10.544503,,11.173194444444444,79.77936111111111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.77936111111111 11.173194444444444, 79.78219444444444 11.173277777777777)"
34,32,T,DC,26,31-32,305,1.98,10.066553,"26°58'28"" L",11.173277777777777,79.78219444444444,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.78219444444444 11.173277777777777, 79.78416666666666 11.174333333333333)"
35,33,S,DC,26,32-33,245.71312232110554,1.65,9.24583799999999,,11.174333333333333,79.78416666666666,GOOD,Available,"LT,HT",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.78416666666666 11.174333333333333, 79.78566666666667 11.175138888888888)"
36,34,T,DC,26,33-34,189,2.16,9.411609,"16°4'10"" R",11.175138888888888,79.78566666666667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.78566666666667 11.175138888888888, 79.78819444444444 11.175666666666666)"
37,35,S,DC,26,34-35,283,2.92,12.045582,,11.175666666666666,79.78819444444444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.78819444444444 11.175666666666666, 79.79055555555556 11.176083333333333)"
38,36,S,DC,26,35-36,265,2.63,11.099969,,11.176083333333333,79.79055555555556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.79055555555556 11.176083333333333, 79.79308333333333 11.176555555555556)"
39,37,S,DC,26,36-37,279.7174644116613,1.91,11.625099,,11.176555555555556,79.79308333333333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.79308333333333 11.176555555555556, 79.79563888888889 11.177)"
40,38,T,DC,26,37-38,281,2.37,12.594498,"30°0'1"" R",11.177,79.79563888888889,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.79563888888889 11.177, 79.79755555555555 11.176305555555555)"
41,39,S,DC,26,38-39,222,1.43,11.5912229999999,,11.176305555555555,79.79755555555555,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.79755555555555 11.176305555555555, 79.79927777777777 11.175666666666666)"
42,40,T,DC,26,39-40,206,0.1,13.630625,"8°5'41"" L",11.175666666666666,79.79927777777777,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.79927777777777 11.175666666666666, 79.79958333333333 11.175611111111111)"
43,Gantry (Thiruvenkadu SS),Gantry,H-POLE,12,40-Gantry,37,,14.4818079999999,,11.175611111111111,79.79958333333333,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,=SUM(G6:G48),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
